sample_id,reference,kobart_prediction,kot5_prediction,kobart_rouge1,kot5_rouge1,kobart_rouge2,kot5_rouge2,kobart_rougeL,kot5_rougeL,kobart_bleu,kot5_bleu,kobart_bertscore,kot5_bertscore,kobart_semantic_similarity,kot5_semantic_similarity,kobart_novel_ngram_rate,kot5_novel_ngram_rate
43,"주택임대차보호법(계약갱신청구권, 전·월세 상한제)을 사흘 만에 벼락 통과·시행한 더불어민주당이 부작용을 알고서도 법 개정을 강행한 것으로 10일 드러났다. 이 문건은 더불어민주당이 법 개정 한 달 전인 6월 30일 개최한 ‘민생공정경제 연속세미나(주거분야)’의 발제문이다. 관련 문건이 더불어민주당의 싱크탱크인 민주연구원 홈페이지에 게시된 사실이 뒤늦게 알려지면서다.","주택임대차보호법(계약갱신청구권, 전·월세 상한제)을 사흘 만에 벼락 통과·시행한 것으로 10일 진단된 관련 문건이 더불어민주당의 싱크탱크인 민주연구원 홈페이지에 게시된 사실이 뒤늦게 알려지면서 인터넷 부동산 커뮤니티에선 “알고도 강행했다니...고통받는 사람이 얼마나 많은데” “무능이 아니라 사악” 등의 댓글이 줄을 잇는다.",주택임대차보호법을 시행한 더불어민주당이 부작용을 알고서도 법 개정을 강행한 것으로 드러나자 인터넷 부동산 커뮤니티에서는 무능이 아니라 사악이라는 댓글이 줄을 이었다.   주거분야 발제문은 민주당 의원 10여 명이 참석했다. ,0.5,0.5,0.0,0.0,0.5,0.5,0.347369324256538,0.1283825028316027,0.8280046582221985,0.76350998878479,0.9282798767089844,0.9211577773094177,0.5588235294117647,0.76
44,"아스트라제네카도 있고 존슨앤존슨 쪽도 있고. 지금 그런 백신들이 아마 2, 3주 내에 전부 다 결과들이 발표되면서 미국 FDA를 비롯해서 각 국의 FDA 쪽에 이런 것들을 긴급승인을 받기 시작할 겁니다.","아스트라제네카도 있고 존슨앤존슨 쪽도 있고 우리나라 FDA가 또 긴급승인을 해야 되는 절차를 가져가야 될 뿐만 아니라 안전성과 유효성 등 여러가지에 대한 부분들이 작용을 하게 될 것으로 보이며, 이 과정 속에서 저희도 백신들하고 지금 백신을 제조하는 회사들과 협상을 하고 있는 단계이고, 이 협상 과정 속에서는 이제 어느 회사를 통해서 어느 정도 물량을 확보할 것인가 그리고 언제 공급이 가능할 것인가 등등에 대한 다양한 부분들이 작용하게 될 것이다.","아스트라제네카도 있고 존슨앤존슨도 있는 백신들이 2, 3주 내에 발표되면서 미국 FDA를 비롯한 각 국의 긴급승인을 받기 시작할 것이고 그런 과정 속에서 백신을 제조하는 회사들과 협상을 하고 있다.",0.4,0.8571428571428571,0.0,0.8,0.4,0.8571428571428571,0.03858062268412621,0.12030259619851497,0.7150534391403198,0.8325657844543457,0.8679065108299255,0.8897725343704224,0.953125,0.6923076923076923
45,지금 법원이 특검의 압수수색 허용 신청을 각하함으로써 청와대에 대한 압수수색은 불가능하게 되었습니다. 물론 사법부라는 것이 소극적인 역할이 주요할 수 있습니다. 바로 이런 시점이 저는 적극적인 사법이 필요한 시점이라고 생각합니다.,법원이 특검의 압수수색 허용 신청을 각하함으로써 청와대에 대한 압수수색은 불가능하게 되었지만 사법부라는 것이 소극적인 역할이 주요할 수 있기 때문에 적극적인 사법이 필요할 때가 있다고 생각하며 이번 결정이 법원 스스로 법원의 권한과 책무를 방기한 처사다 이렇게 보고 있는데 어떻게 생각하십는지 물어보시면 좋을 것 같다고 전했다.    법원은 국민의 대표기관인 국회가 국민의 명령을 받아서 특검법을 제정했고 특검은 박근혜ᆞ최순실 게이트를 수사할 의무가 있다. ,백 위원은 법원이 특검의 압수수색 허용 신청을 각하함으로써 청와대에 대한 압수수색도 불가능하게 된 것은 사법부의 소극적인 역할이 주요할 수 있지만 적극적인 사법이 필요한 시점이라고 생각한다고 했다.    ,0.0,0.0,0.0,0.0,0.0,0.0,0.23337295781663228,0.4060210669104752,0.7734575867652893,0.8818660378456116,0.9243308305740356,0.9410085082054138,0.7413793103448276,0.48
46,"믹타 국회의장회의 폐회식에서 문 의장은 믹타 회원국들과 함께 11개 조항으로 구성된 공동선언문을 채택했다. 특히 우리 측에서 의견을 제안해 한반도 평화와 관련된 내용이 제6항에“한반도의 완전한 비핵화와 항구적인 평화체제 구축이 전 세계의 번영과 포용 사회 실현에 기여할 수 있음을 인식하고, 모든 관련국들이 상호 존중과 신뢰를 바탕으로 지속적인 대화를 통해 핵 없는 평화로운 한반도를 향한 실질적 진전이 이루어지도록 노력할 것을 독려하며 모든 국가들이 유엔 안전보장이사회의 대북 결의안을 완전히 이행할 것을 촉구하였다”라고 명시됐다.","문 의장은 재일동포 및 지상사 대표들을 초청해 만찬 간담회를 갖고 양국 경제협력의 민간외교와 가교역할을 담당하는 동포들을 격려하고, 와세다대학교에서 ‘미래지향적 한일관계 복원을 위한 제언’을 주제로 특별강연을 한 후 일본 강제징용 소송 문제를 해결하기 위해 강제징용의 책임이 있는 한일 기업의 기부금뿐만 아니라, 양국 국민의 민간성금을 모으는 방안을 제시했다.",문 의장은 재일동포 및 지상사 대표들을 초청해 만찬 간담회를 갖고 양국 경제협력의 민간외교와 가교역할을 담당하는 동포들을 격려했으며 일본 강제징용 소송 문제를 해결하기 위해 한일 국민의 민간성금을 모으는 방안을 제시,0.0,0.0,0.0,0.0,0.0,0.0,0.008436304272175966,0.0053166794798727044,0.6805607080459595,0.6794843673706055,0.8266830444335938,0.7310059666633606,0.9777777777777777,0.9642857142857143
47,"김문수 전 경기도 지사가 광화문광장 앞에 세종대왕뿐 아니라 이승만 동상을 세워야 한다는 말을 한 적이 있는데, 참 용기 있고 괜찮은 정치가라는 생각을 했다. 자유민주주의와 시장경제로 나라의 방향을 잡아 지금까지 그 과실(果實)의 혜택을 보고 있는 국민의 한 사람으로서 우리나라 국부 이승만 대통령에게 감사의 마음을 전한다.","1984년 배재고교에 입학해 교정(校庭)에 우뚝 선 이승만 동상을 보며, 대한민국이 가야 할 방향을 본인들의 이익이 아닌 국민의 입장에서 고민하고 연구하는 정치가가 몇 명일지 하는 의문을 남기며 글을 마쳤다.  라고 밝히며 우리나라 국부 이승만 대통령에게 감사의 마음을 전했다. 라는 기사에서 '대한민국이 가야 할 방향과 강대국들 사이의 국제정세를 정확히 파악한 지도자는 이승만뿐이었다'는 이야기를 했다.",월간조선 3월호 기사 이승만이 국부여야 하는 이유를 조심스럽게 읽었는데 사람마다 가치관과 사상이 다르겠지만 우리가 인정해야 할 것을 구태여 외면할 필요는 없다고 생각한다.    김 전 경기도 지사는 긍정적인 평가,0.0,0.0,0.0,0.0,0.0,0.0,0.10507427312869946,0.012312287855031608,0.7316263318061829,0.6937995553016663,0.9080667495727539,0.8463483452796936,0.88,0.9629629629629629
48,한국과 러시아가 공식 수교한 지 30일이면 꼭 30주년이다. 교역 규모는 약 120배 증가해 러시아는 한국의 10위 교역국이 됐다. 그동안 한·러 관계는 비약적으로 발전했다.,"한국과 러시아러가 공식 수교한 지 30주년이면 한·러 관계는 비약적으로 발전하여 교역 규모는 약 120배 증가해 러시아는 한국의 10위 교역국이 되었고, 한국은 미·중·일·러의 지정학적 경쟁의 자장(磁場)에 위치하며 미·중 패권 경쟁기에 한·일, 중·일, 러·일 양자 대립에다 북한 변수까지 한국 외교는 다차원의 함수를 풀어갈 수밖에 없으며  이런 지정학적 취약성을 역전시킬 전략으로 ‘중견국 외교’를 표방한 상황에서 러시아는 한국이 맺어갈 양자·다자 관계에서 효율적인 레버리지 역할을 해줄 수 있고, 양국 국민의 상호이해가 진일보한 것은 분명하지만, 관계의 의미에 합당한 수준에는 이르지",2020~2021년을 한·러 상호 문화 교류의 해로 지정한 것은 수교 30년의 노력으로 양국 국민이 상대에게 관심을 갖기 시작한 때라는 점을 고려하면 시의적절하다고 할 수 있을 것이다.   ,0.8571428571428571,0.28571428571428575,0.8,0.0,0.8571428571428571,0.28571428571428575,0.13919940883658227,0.010825057921671676,0.7565532922744751,0.679378867149353,0.8134840726852417,0.7958487272262573,0.8356164383561644,1.0
49,리온한의원이 한의원 부문 대상을 수상했다. 서울 강남구 압구정동에 위치한 리온한의원은 전통 한의원에서 벗어난 신개념 한의원으로 양방에서 주로 다루는 성형·피부를 주 진료 과목으로 한다. 감염 고위험도 수술까지 할 수 있는 대학병원 수준의 시설도 갖추고 있다.,서울 강남구 압구정동에 위치한 리온한의원은 전통 한의원에서 벗어난 신개념 한의원으로 모공·흉터·여드름이나 스트레스·다이어트를 고민하는 환자에게 수준 높은 한방 서비스를 제공하고 있으며  서울미래마취통증의학과는 다년간의 임상경험과 우수한 장비 및 시설을 바탕으로 환자가 급성 또는 만성 통증으로부터 벗어날 수 있도록 체계적 솔루션을 제시하고 있다.,강남구 압구정동에 위치한 리온한의원은 성형·피부를 주 진료 과목으로 하는 신개념 한의원으로 환자에게 수준 높은 한방 서비스를 제공하고 환자의 만족도를 높이는 등 다양한 경험을 바탕으로 성장을 거듭하고 있다.  ,0.0,0.0,0.0,0.0,0.0,0.0,0.22915295704820032,0.15089617171887643,0.7645487189292908,0.7821145057678223,0.8790572881698608,0.8914048671722412,0.7692307692307693,0.7307692307692307
50,"한기호 위원] ""아시는데 그렇게 하시면 되겠습니까? 그러면 해치를 열면 사람이 해치를 열었다는 것은 사람이 나오려고 열었을 경우에 포탑이 돌아가지 못하게 해야지요.","방위사업청계약관리본부장 이재익 위원은 전차나 자주포나 조종수가 해치를 열면 위에는 포탑이 돌아가게 돼있는데 우리 국방 분야에 종사하는 분들 전부 각성해야 한다고 말했다.  라고 덧붙였는데, 미국이나 독일은 해치 열면 록이 잠겨서 더 안 돌아가게 만들어져 있는데 우리는 지금 안전교육만 하고 교육도 하지 않고 있다.",한 위원은 K-9 자주포 사고가 있었는데 순직한 이 상병의 부친이 말한 것을 들으면 국방 분야에 종사하는 사람들이 각성해야 한다고 했다.   한 방사청장은 해치를 열면 포탑이 안 돌아가게 만들어야 한다고 말했다.,0.0,0.0,0.0,0.0,0.0,0.0,0.01671220805237124,0.02266357778217241,0.6835315227508545,0.6919417381286621,0.823138415813446,0.7883383631706238,0.975609756097561,0.9655172413793104
51,"윤종오 위원] ""그리고 하여튼 백성학 회장이 2007년도에 경인민방 사업자 선정 이후에 이렇게 이행각서까지 쓰셨어요. 그럼에도 불구하고 지난 4월에 13명을 정리해고를 했고 오는 10월 달에 또 14명을 정리해고 하겠다고 이렇게 밝힌 바가 있거든요. 이런 부분들을 방통위가 승인한 것이 아니라면 정리해고는 재허가 조건 위반이라고 저는 생각하거든요.",지난 4월에 13명을 정리해고를 했고 오는 10월 달에 또 14명을 정리해고 하겠다고 밝힌 바 있는 윤종오 위원은 방통위가 승인한 것이 아니라면 정리해고는 재허가 조건 위반이라고 생각하며 방통위가 적극적으로 역할을 해주시기를 바란다고 밝혔다. ever방송통신위원장후보자 이효성 위원장은 해당 부분까지 저희 방송통신위원회에서 제가 임명이 된다면 면밀하게 살펴보도록 하겠다'고 말했다.,윤 위원은 백 회장이 경인민방 사업자 선정 이후에 이행각서를 썼으나 방통위가 승인한 것이 아니라면 정리해고는 재허가 조건 위반이라고 생각한다고 했다.   이 방송통신위원장후보자는 면밀하게 살펴보도록 하겠다고 했다..  ,0.8000000000000002,0.0,0.75,0.0,0.8000000000000002,0.0,0.38793854418089957,0.18512445761677224,0.8084035515785217,0.7602316737174988,0.9105782508850098,0.8524148464202881,0.6,0.6
52,조 바이든 미국 대통령 당선인을 바라보는 세계 각국 지도자들의 표정은 제각각이다. 도널드 트럼프 현 대통령과는 여러 면에서 다른 지도자가 초강대국 미국을 끌어가게 되면서 각국의 득실도 뚜렷이 나뉘면서다.,도널드 트럼프 현 대통령과는 여러 면에서 다른 지도자가 초강대국 미국을 끌어가게 되면서 각국의 득실도 뚜렷이 나뉘면서 11일(현지시간) 파이낸셜타임스(FT)는 대표적으로 손해를 볼 지도자로 북한 김정은 국무위원장과 러시아의 블라디미르 푸틴 대통령을 지목한 반면 바이든의 당선을 본인 만큼 반길 지도자로 독일 앙겔라 메르켈 독일 총리와 하산 로하니 이란 대통령 등을 꼽았으며 다만 중국 시진핑 주석과 일본 스가 요시히데 총리의 득실 판단은 '보류'여서  앞으로 상황을 더 지켜봐야 한다는 의견이다. ,FT는 트럼프 대통령과 다른 지도자가 초강대국 미국을 끌어가게 되면서 손해를 볼 지도자로 북한 김 국무위원장과 러시아의 푸틴 대통령을 꼽았지만 중국 시진핑 주석과 일본 스가 총리의 득실 판단은 보류라고 했다.  ,0.0,0.0,0.0,0.0,0.0,0.0,0.21534597645653103,0.16475516456048456,0.7368271946907043,0.7411705851554871,0.8732854127883911,0.8490170836448669,0.78125,0.8214285714285714
53,"한국철도공사사장 최연혜] ""계열사의 노사 문제는 그 계열사의 경영권에 관한 문제이기 때문에 저희가 개입할 문제는 아니라고 생각합니다."" 위원님께서 궁금하신 사항이 있으시면 그 계열사 사장으로 하여금 직접 설명드리도록 그렇게 하겠습니다. 박수현 위원] ""저는 최연혜 사장께서 이렇게 무책임한 분인지 정말 몰랐습니다.",한국철도공사사장 최연혜는 KTX 승무원들 같은 여성의 입장으로 그리고 섬세한 감성으로 더 감싸 보고 문제가 있는지 없는지 이런 문제에 대해서 더 신경을 써야 될 분이라고 생각하며 이 문제에 대해서 철도공사가 좀 정확하게 살펴보고 지도하고 할 수 있도록 다시 한번 요청을 드립니다라고 전했다 .  (한국철도공사 사장 최연혜)는 승객을 상대로 이렇게 여객운송서비스를 하면서 여러 가지 조치들을 강구를 해야 되는데 그중에 우리 사장께서는 중요하지 않다라고 생각하실지 모르지만 이렇게 감정노동을 하는 KTX승무원들 문제 굉장히 중요하고 철도공사의 업무 중에 가장 먼저 국민들이 접할 수 있는 것이 KTX 승무원들이다.,박 위원은 자회사의 문제이기 때문에 자회사 노사 간에 자율적으로 해결할 문제라고 하는 입장에 변화가 없는지 물었고 최 한국철도공사사장은 경영권에 관한 문제로 개입할 문제는 아니라고 했다.    박 위원이 ,0.0,0.0,0.0,0.0,0.0,0.0,0.004751355781448172,0.04706759868512493,0.7296864986419678,0.6996085047721863,0.8588991761207581,0.8687314391136169,1.0,0.8461538461538461
54,"방위사업청(청장 왕정홍)은 5월 20일(수), 서울시 구로구에 소재한 웰크론 본사에서 제55차 다파고를 실시했다. 웰크론은 합성섬유 분야의 초경량고강도 복합소재 전문기업으로 우리 군에 방탄복과 방탄판 등을 공급하고 있으며, 민수분야에서는 개인 마스크와 산업장비에 쓰이는 고효율 필터 등을 개발생산하고 있다. 최근에는 정부 연구개발사업 참여와 자체 투자를 통해 확보한 소재 분야 원천기술을 기반으로 호주, 동남아시아 및 중남미 지역 국가에 방탄제품과 핵심소재를 수출하고 있다.","방위사업청은 5월 20일(수), 서울시 구로구에 소재한 웰크론 본사에서 방산수출에 대한 원스톱 지원을 위해 방위사업청장이 매주 기업을 찾아가서 실시하는 수출상담인 ‘제55차 다파고’를 실시하여 기업에서 제기한 의견에 대한 검토 결과와 제도개선 추진계획을 7일 이내에 답변하고 실효성 있는 제도개선을 실행할 수 있도록 노력하겠다고 밝혔다.",방산수출에 대한 원스톱 지원을 위해 방위사업청은 웰크론 본사에서 제55차 다파고를 실시했고 방산수출 일선에 있는 기업에 찾아가는 간담회를 지속 실시하여 현장의 애로사항을 청취하고 제도 개선을 속도감 있게 실행,0.8571428571428571,0.5,0.8,0.0,0.8571428571428571,0.5,0.09229242029604544,0.028601005102362045,0.7513906955718994,0.708077073097229,0.8659417033195496,0.7863218784332275,0.85,0.8846153846153846
55,국방부는 올해 하반기에 중점적으로 추진해 나갈 두 가지 핵심정책을 보고하였습니다. 첫 번째 주제인 ‘국방개혁 2.0’의 강력한 추진과 관련하여 엄중한 안보상황 하에서 우리 군이 표범같이 날쌘 군대로 환골탈태하기 위한 다양한 방안을 보고하였습니다.,"오늘 오후 1시 30분부터 3시 40분까지 정부서울청사 국제회의장에서 이낙연 국무총리, 송영무 국방부 장관, 피우진 국가보훈처장, 김태년 더불어민주당 정책위의장, 정경두 합참의장, 각 군 참모총장 등 당·정·청·군 주요인사 180여 명과 육·해·공 격오지 부대 등에서 근무하는 모범장병이 참석한 가운데 국방부는 올해 하반기에 중점적으로 추진해 나갈 두 가지 핵심정책을 보고하였다.",국방부는 국방개혁 2.0의 강력한 추진과 관련하여 엄중한 안보상황 하에서 우리 군이 날쌘 군대로 환골탈태하기 위한 다양한 방안을 보고했다.    국방부 차관은 핵심정책 토의 결과를 말했다.  ,0.0,1.0,0.0,1.0,0.0,1.0,0.16669500150583327,0.3641464964215012,0.6918951869010925,0.8411903977394104,0.8252336978912354,0.9306426644325256,0.8222222222222222,0.4782608695652174
56,"이군현 위원] ""그래서 공제회가 만들어지는 건데 그래서 가축질병공제제도 도입을 위해서 연구가 지금 되고 있나요?"" 농협경제지주회사축산경제대표이사 김태환] ""지난해에 일단 시범사업을 했고요. 작년에 한ㆍ육우를 대상으로 시범사업을 했고 현재 보험개발원하고 해서 상품 개발을 지금 검토하고 있는 단계입니다.","농협경제지주회사축산경제대표이사 김태환씨는 가축질병공제제도는 위원님이 말씀하신 구제역이나 AI에 따른 살처분과 조금 다른 거고 조합농가에 지역 수의사가 정기적으로 방문을 해 가지고 가축질병 진료서비스 또 농가예찰 이런 것을 하자는 것인데, 축산청도 그런 육종을 개발해야 되겠지만 장기적인 방제체제를 구축하는 게 좋겠다",이 위원이 가축질병공제제도 도입을 위해 연구가 되고 있는지 묻자 김 농협경제지주회사축산경제대표이사는 한·육우를 대상으로 시범사업을 했고 보험개발원하고 해서 상품 개발을 검토하고 있다고 했다.    김 대표이사는,0.0,0.0,0.0,0.0,0.0,0.0,0.007805988703535686,0.11246364118004776,0.7079779505729675,0.8003409504890442,0.8833454251289368,0.9066625237464905,1.0,0.7391304347826086
57,우리 교육부는 2013년 10월 24일 2017학년도 대학수학능력시험부터 한국사를 필수과목으로 지정하겠다는 내용을 발표한 바 있습니다. 한국사를 수능 필수과목으로 지정하게 된 배경은 우리 학생들이 대한민국 국민으로서 우리 역사에 대한 기본소양을 갖추도록 하기 위해서였습니다.,"우리 교육부는 2013년 10월 24일 2017학년도 대학수학능력시험부터 한국사를 필수과목으로 지정하겠다는 내용을 발표한 바 있으며, 이에 따라 현재 수능에서 선택과목으로 운영되는 한국사는 상대평가가 적용되고 있어서 등급별로 정해진 숫자만큼의 수험생만 해당 등급을 받을 수 있고, 상위권 학생들이 많이 선택하고 있어서 변별력 확보를 위한 다소 어려운 문제들도 출제되고 있지만, 2017학년도 수능에서는 한국사에 대한 학생들의 흥미를 유발하면서도 수험부담을 최소화할 수 있도록 쉽게 출제할 예정이다.",교육부는 2017학년도 대학수학능력시험부터 한국사를 필수과목으로 지정하겠다는 내용을 발표한 바 있으며 한국사 수능시험은 어렵지 않게 원하는 등급을 받을 수 있도록 쉽게 출제하도록 하는 것이 교육부의 방침임을 분명히 밝힌다. ,0.888888888888889,0.4,0.8571428571428571,0.0,0.888888888888889,0.4,0.20281018899052447,0.2231790564593035,0.7560827136039734,0.8028390407562256,0.9181557297706604,0.9200265407562256,0.7966101694915254,0.7307692307692307
58,정의화 국회의장은 7. 9(수) 오전 국회접견실에서 한국국제교류재단 초청으로 방한 중인 존 길버트 알렉산더(John Gilbert ALEXANDER) 호주‧한 의원친선협회장을 비롯한 다국적 의회인사단 일행(8개국 의회인사 9인)을 접견하고 의회간 실질 협력 강화 방안에 대해 논의했다. 정 의장은 이날 접견에서 “한국은 은혜를 잊지 않는 보은국가”라며 “한국은 지난 6‧25전쟁 당시 전 세계 20여개 국가의 도움을 받아 오늘날의 발전에 기반을 이룰 수 있었다는 사실을 잊지 않고 앞으로 인류공영을 위해 이바지할 것”이라고 강조했다.,정의화 국회의장은 7. 9(수) 오전 국회접견실에서 한국국제교류재단 초청으로 방한 중인 존 길버트 알렉산더(John Gilbert ALEXANDER) 호주‧한 의원친선협회장을 비롯한 다국적 의회인사단 일행(8개국 의회인사 9인)을 접견하고 의회간 실질 협력 강화 방안에 대해 논의했다.,정 국회의장은 다국적 의회인사단 일행을 접견하고 의회간 실질 협력 강화 방안에 대해 논의했으며 알렉산더 호주‧한 의원친선협회장을 비롯한 일행은 접견에서 우리나라가 원조를 받던 수여국에서 공여국이 된 유일한 나라,0.8235294117647058,0.0,0.8,0.0,0.8235294117647058,0.0,0.3339465951506875,0.07249113358197022,0.8507862091064453,0.7506405115127563,0.9272949695587158,0.8532446026802063,0.0,0.6538461538461539
59,"범어사 북쪽 금정산 정상 부분의 화강암 절벽 위에 새긴 높이 12m의 거대한 불상이다. 가는 선으로 불상을 새겼는데 지금은 오랜 비바람으로 손상이 심하게 된 상태이다. 토속적인 지방색이 느껴지는 모습, 가는 선으로 불상을 만든 점 등에서 고려시대에 만들어진 작품으로 보인다.","범어사 북쪽 금정산 정상 부분의 화강암 절벽 위에 새긴 높이 12m의 거대한 불상이 고려시대에 만들어진 작품으로 보이며, 토속적인 지방색이 느껴지는 모습, 가는 선으로 불상을 만든 점 등에서 고려 시대에 만들어진 작품으로 보인다고 전했다.  .     고대시대 만들어진 작품으로 추정되며 비바람으로 손상이 심하게 된 상태이다.",범어사 북쪽 금정산 정상 부분의 화강암 절벽 위에 새긴 높이 12m의 거대한 불상은 오랜 비바람으로 손상이 심하게 된 상태이며 고려 시대에 만들어진 것으로 보인다. 범어사 대웅전 앞에 있는 마애불은 고려시대 작품,1.0,1.0,0.0,0.0,1.0,1.0,0.5682730346426812,0.3845643166480908,0.8728072047233582,0.8490149974822998,0.9603652954101562,0.9306560754776001,0.35,0.5
60,"이러한 사례에서 보듯이 주말, 또 방학을 맞아 젊은 층들이 주로 이용하는 주점을 통한 감염, 이를 통한 전국적인 확산 가능성이 매우 높은 상황입니다. 저희 당국은 전국의 지방자치단체와 협조해서 유흥시설의 방역점검 그리고 선제검사, 확진자 발생 시설에 대한 이용자 추적 관리 등 관리 조치를 더 한층 강화해 나가겠습니다.","지난 4월 1일부터 75세 이상 어르신 및 노인시설 예방접종 대상자에 대한 관리가 개인, 가족 책임하에 개별로 예약 후에 접종하는 방법으로 전환되어 오는 7월 8일부터 75세 이상 어르신을 대상으로 지방자치단체의 읍면동, 시군구에서 직접 대상자를 조사하고 예약 접수를 실시하는 등 지원을 해 왔는데 이 방식은 7월 6일까지로 종료된다. 따라서 방문자 증상 체크, 방명록 관리, 주기적인 환기를 철저히 실시해 줄 것을 당부드립니다.","당국은 전국의 지방자치단체와 협조해 유흥시설의 방역점검 및 선제검사, 확진자 발생 시설에 대한 이용자 추적 관리 등 관리 조치를 강화해 나갈 것이며 다중이용시설을 이용할 경우 마스크를 착용해야 한다고 당부했다",0.0,0.0,0.0,0.0,0.0,0.0,0.006276214076282571,0.23731925949854646,0.6926434636116028,0.8140378594398499,0.8306975364685059,0.9015288352966309,1.0,0.5185185185185185
61,"국회사무처(사무총장직무대리 임병규)는 2014년 8월 13일(수) 이상민의원 등 13인이 발의한 “군사법원의 조직 등에 관한 법률안”, 송영근의원 등 10인이 발의한 “국립묘지의 설치 및 운영에 관한 법률 일부개정법률안” 등 11건의 법률안과 안민석의원 등 14인이 발의한 “일제 불법 반출 문화재 이천 오층석탑 반환 촉구 결의안”을 포함하여 총 12건의 의안이 접수되었다고 밝혔다. 접수된 의안 중 법률안은 앞으로 법제사법위원회 등 소관 위원회에 회부되어 심사될 예정이다.","국회사무처(사무총장직무대리 임병규)는 2014년 8월 13일(수) 이상민의원 등 13인이 발의한 “군사법원의 조직 등에 관한 법률안”, 송영근의원 등 10인이 발의한 “국립묘지의 설치 및 운영에 관한 법률 일부개정법률안” 등 11건의 법률안과 안민석의원 등 14인이 발의한 ""일제 불법 반출 문화재 이천 오층석탑 반환 촉구 결의안""을 포함하여 총 12건의 의안이 접수되었다고 밝혔다.",국회사무처는 이 의원 등 13인이 발의한 군사법원의 조직 등에 관한 법률안 등 11건의 법률안과 일제 불법 반출 문화재 이천 오층석탑 반환 촉구 결의안 등 총 12건의 의안이 접수되었다고 밝혔다.   ,1.0,0.5454545454545454,1.0,0.0,1.0,0.5454545454545454,0.6873743318071536,0.15969018010933136,0.8971968293190002,0.8081804513931274,0.9889163970947266,0.9190808534622192,0.08695652173913043,0.42857142857142855
62,그래서 장관님께서 말씀하신 그런 특정 국가의 유학생 수가 왜 급감하는지 또 그게 굉장히 많은 비중을 차지하니까 거기에 대한 대책을 잘 세우셔야 될 것 같고요. 그다음에 지금 오히려 다른 나라의 유학생들이 늘어나고 있기 때문에 그것은 국적 다변화를 위해서 지한파들 친한파들이 많이 생길 수 있는 거니까 오히려 좋다고 생각을 합니다.,"한국문화산업교류재단에서 조사한 설문조사에 의하면 한 4년 이내에 한류가 감소할 것이다라는 조사도 있어 문체부장관님께 마지막 질의를 할 예정인데, 지금 한류가 지속적인 지원과 관심에도 불구하고 감소를 하고 있어서 걱정되는 상황이라고 하셨다.  그렇기 때문에 외국인 유학생 사업을 좀 공동 협조해서 하면 더 효과가 있지 않을까 하는 그런 생각이 들며, 특히 우리나라에 나가 있는 한상같이 우리나라 사람들이 거기에서 활동하는 기업인들 이런 분들이 같이 외국인 유학생 사업을 공동 협조하면 더 효과가 있을거라 생각된다.",교육부장관 서 씨는 유학생 유치·관리 역량인증제를 도입해 일부 대학에서 유학생들을 받아들인 뒤 제대로 관리가 안 되는 부분이 학생들에게 반한 감정까지 불러일으키는 등 문제가 있다고 판단했다고 했다.    .  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0070009357282032674,0.004664392582574134,0.6945809125900269,0.6681597232818604,0.9026769399642944,0.7741624116897583,1.0,1.0
63,"송영길 위원] ""저는 부총리 말씀에 약간 좀 답답함을 느끼는데 아니 보도자료로 이렇게까지 홍보해서 우리 대한민국이 AIIB 부총재직을 확보했다 그러셨는데 그렇게 확보한 직을 개인이 알아서 홍기택 씨가 알아서 했다는 말입니까? 대한민국 정부가 하나도 관여하지 않고?","부총리겸기획재정부장관 유일호는 ""따라서 이 문제에 대해서 답변을 그렇게 했다는 부분하고 홍기택 씨 문제에 대해서 지금 보도되는 대로 하면 상당히 우려할 상황인데 우리 대한민국이 AIIB 부총재직을 확보했다 그러셨는데 이렇게 확보한 직을 개인이 알아서 홍기택 씨가 알아서 했다는 말입니까? 대한민국 정부가 하나도 관여하지 않고 대한민국 정부도 전혀 관여하지 않습니다. ",송 위원은 대한민국이 AIIB 부총재직을 확보한 직을 홍 씨가 알아서 했다는 것이 말이 되는 일이냐고 물었다.   송 위원장은 대한민국 정부가 하나도 관여하지 않고 있다고 했다.  라고 했다 .  ,1.0,1.0,0.0,0.0,1.0,1.0,0.3527752937240683,0.13494627929248715,0.7916854619979858,0.7775596380233765,0.952180027961731,0.8626328706741333,0.6222222222222222,0.7037037037037037
